Date,Hour (HE),Day_of_Week,Is_Weekend,Week,Month,Quarter,Market_Demand_MW,Ontario_Demand_MW
10/08/2024,9,Saturday,TRUE,32,August,Q3,15516,14756
10/08/2024,10,Saturday,TRUE,32,August,Q3,16004,15141
10/08/2024,11,Saturday,TRUE,32,August,Q3,16372,15359
10/08/2024,12,Saturday,TRUE,32,August,Q3,16871,15689
10/08/2024,13,Saturday,TRUE,32,August,Q3,17027,15761
10/08/2024,14,Saturday,TRUE,32,August,Q3,17240,15845
10/08/2024,15,Saturday,TRUE,32,August,Q3,17718,15875
10/08/2024,16,Saturday,TRUE,32,August,Q3,17778,16163
10/08/2024,17,Saturday,TRUE,32,August,Q3,17753,16429
10/08/2024,18,Saturday,TRUE,32,August,Q3,18015,16374
10/08/2024,19,Saturday,TRUE,32,August,Q3,17746,15998
10/08/2024,20,Saturday,TRUE,32,August,Q3,17873,16000
10/08/2024,21,Saturday,TRUE,32,August,Q3,17987,15842
10/08/2024,22,Saturday,TRUE,32,August,Q3,16829,15094
10/08/2024,23,Saturday,TRUE,32,August,Q3,16393,14404
10/08/2024,24,Saturday,TRUE,32,August,Q3,15042,13421
11/08/2024,1,Sunday,TRUE,32,August,Q3,14606,12861
11/08/2024,2,Sunday,TRUE,32,August,Q3,14161,12379
11/08/2024,3,Sunday,TRUE,32,August,Q3,14112,12212
11/08/2024,4,Sunday,TRUE,32,August,Q3,14009,12016
11/08/2024,5,Sunday,TRUE,32,August,Q3,14120,11969
11/08/2024,6,Sunday,TRUE,32,August,Q3,14226,12189
11/08/2024,7,Sunday,TRUE,32,August,Q3,14453,12645
11/08/2024,8,Sunday,TRUE,32,August,Q3,14771,13197
11/08/2024,9,Sunday,TRUE,32,August,Q3,14852,13765
11/08/2024,10,Sunday,TRUE,32,August,Q3,15160,14533
11/08/2024,11,Sunday,TRUE,32,August,Q3,15138,14702
11/08/2024,12,Sunday,TRUE,32,August,Q3,15250,14751
11/08/2024,13,Sunday,TRUE,32,August,Q3,15649,14940
11/08/2024,14,Sunday,TRUE,32,August,Q3,16139,14976
11/08/2024,15,Sunday,TRUE,32,August,Q3,16976,15239
11/08/2024,16,Sunday,TRUE,32,August,Q3,17720,15834
11/08/2024,17,Sunday,TRUE,32,August,Q3,18189,16387
11/08/2024,18,Sunday,TRUE,32,August,Q3,18231,16589
11/08/2024,19,Sunday,TRUE,32,August,Q3,18260,16649
11/08/2024,20,Sunday,TRUE,32,August,Q3,18367,16611
11/08/2024,21,Sunday,TRUE,32,August,Q3,17844,16294
11/08/2024,22,Sunday,TRUE,32,August,Q3,17161,15368
11/08/2024,23,Sunday,TRUE,32,August,Q3,15444,14292
11/08/2024,24,Sunday,TRUE,32,August,Q3,14533,13401
12/08/2024,1,Monday,FALSE,33,August,Q3,14273,12924
12/08/2024,2,Monday,FALSE,33,August,Q3,14064,12565
12/08/2024,3,Monday,FALSE,33,August,Q3,14079,12440
12/08/2024,4,Monday,FALSE,33,August,Q3,13840,12563
12/08/2024,5,Monday,FALSE,33,August,Q3,13925,13014
12/08/2024,6,Monday,FALSE,33,August,Q3,14638,13709
12/08/2024,7,Monday,FALSE,33,August,Q3,15318,14740
12/08/2024,8,Monday,FALSE,33,August,Q3,15868,15483
12/08/2024,9,Monday,FALSE,33,August,Q3,16028,15736
12/08/2024,10,Monday,FALSE,33,August,Q3,16262,15961
12/08/2024,11,Monday,FALSE,33,August,Q3,16865,16260
12/08/2024,12,Monday,FALSE,33,August,Q3,18148,16943
12/08/2024,13,Monday,FALSE,33,August,Q3,18904,17243
12/08/2024,14,Monday,FALSE,33,August,Q3,18721,17370
12/08/2024,15,Monday,FALSE,33,August,Q3,18804,17446
12/08/2024,16,Monday,FALSE,33,August,Q3,19094,17786
12/08/2024,17,Monday,FALSE,33,August,Q3,19523,18546
12/08/2024,18,Monday,FALSE,33,August,Q3,19606,18823
12/08/2024,19,Monday,FALSE,33,August,Q3,19718,18972
12/08/2024,20,Monday,FALSE,33,August,Q3,19398,18655
12/08/2024,21,Monday,FALSE,33,August,Q3,18867,18096
12/08/2024,22,Monday,FALSE,33,August,Q3,17763,16843
12/08/2024,23,Monday,FALSE,33,August,Q3,16724,15600
12/08/2024,24,Monday,FALSE,33,August,Q3,15501,14495
13/08/2024,1,Tuesday,FALSE,33,August,Q3,14442,13823
13/08/2024,2,Tuesday,FALSE,33,August,Q3,13861,13469
13/08/2024,3,Tuesday,FALSE,33,August,Q3,14148,13427
13/08/2024,4,Tuesday,FALSE,33,August,Q3,14177,13400
13/08/2024,5,Tuesday,FALSE,33,August,Q3,14449,13655
13/08/2024,6,Tuesday,FALSE,33,August,Q3,15200,14167
13/08/2024,7,Tuesday,FALSE,33,August,Q3,15837,14976
13/08/2024,8,Tuesday,FALSE,33,August,Q3,16957,15931
13/08/2024,9,Tuesday,FALSE,33,August,Q3,17708,16481
13/08/2024,10,Tuesday,FALSE,33,August,Q3,18344,17070
13/08/2024,11,Tuesday,FALSE,33,August,Q3,19432,17645
13/08/2024,12,Tuesday,FALSE,33,August,Q3,20085,18231
13/08/2024,13,Tuesday,FALSE,33,August,Q3,19826,18720
13/08/2024,14,Tuesday,FALSE,33,August,Q3,20028,18850
13/08/2024,15,Tuesday,FALSE,33,August,Q3,20371,19188
13/08/2024,16,Tuesday,FALSE,33,August,Q3,20736,19758
13/08/2024,17,Tuesday,FALSE,33,August,Q3,21559,20492
13/08/2024,18,Tuesday,FALSE,33,August,Q3,21368,20509
13/08/2024,19,Tuesday,FALSE,33,August,Q3,21242,20154
13/08/2024,20,Tuesday,FALSE,33,August,Q3,20636,19801
13/08/2024,21,Tuesday,FALSE,33,August,Q3,20191,19255
13/08/2024,22,Tuesday,FALSE,33,August,Q3,18546,17741
13/08/2024,23,Tuesday,FALSE,33,August,Q3,17487,16230
13/08/2024,24,Tuesday,FALSE,33,August,Q3,16902,15332
14/08/2024,1,Wednesday,FALSE,33,August,Q3,16519,14643
14/08/2024,2,Wednesday,FALSE,33,August,Q3,15763,14132
14/08/2024,3,Wednesday,FALSE,33,August,Q3,15156,13722
14/08/2024,4,Wednesday,FALSE,33,August,Q3,15018,13581
14/08/2024,5,Wednesday,FALSE,33,August,Q3,15481,13845
14/08/2024,6,Wednesday,FALSE,33,August,Q3,16162,14458
14/08/2024,7,Wednesday,FALSE,33,August,Q3,16532,15351
14/08/2024,8,Wednesday,FALSE,33,August,Q3,17272,16200
14/08/2024,9,Wednesday,FALSE,33,August,Q3,18456,16947
14/08/2024,10,Wednesday,FALSE,33,August,Q3,19410,17813
14/08/2024,11,Wednesday,FALSE,33,August,Q3,19830,18461
14/08/2024,12,Wednesday,FALSE,33,August,Q3,20140,19012
14/08/2024,13,Wednesday,FALSE,33,August,Q3,20240,19429
14/08/2024,14,Wednesday,FALSE,33,August,Q3,20647,19898
14/08/2024,15,Wednesday,FALSE,33,August,Q3,21361,20423
14/08/2024,16,Wednesday,FALSE,33,August,Q3,22442,21081
14/08/2024,17,Wednesday,FALSE,33,August,Q3,22478,21791
14/08/2024,18,Wednesday,FALSE,33,August,Q3,22243,21686
14/08/2024,19,Wednesday,FALSE,33,August,Q3,21543,21143
14/08/2024,20,Wednesday,FALSE,33,August,Q3,20785,20488
14/08/2024,21,Wednesday,FALSE,33,August,Q3,20208,19807
14/08/2024,22,Wednesday,FALSE,33,August,Q3,19241,18571
14/08/2024,23,Wednesday,FALSE,33,August,Q3,18076,17121
14/08/2024,24,Wednesday,FALSE,33,August,Q3,17296,15776
15/08/2024,1,Thursday,FALSE,33,August,Q3,16918,14961
15/08/2024,2,Thursday,FALSE,33,August,Q3,16470,14230
15/08/2024,3,Thursday,FALSE,33,August,Q3,16155,13979
15/08/2024,4,Thursday,FALSE,33,August,Q3,15867,13887
15/08/2024,5,Thursday,FALSE,33,August,Q3,16572,14369
15/08/2024,6,Thursday,FALSE,33,August,Q3,17333,15115
15/08/2024,7,Thursday,FALSE,33,August,Q3,17891,15981
15/08/2024,8,Thursday,FALSE,33,August,Q3,18666,16984
15/08/2024,9,Thursday,FALSE,33,August,Q3,19291,17715
15/08/2024,10,Thursday,FALSE,33,August,Q3,19689,18552
15/08/2024,11,Thursday,FALSE,33,August,Q3,20332,19402
15/08/2024,12,Thursday,FALSE,33,August,Q3,20441,19859
15/08/2024,13,Thursday,FALSE,33,August,Q3,20955,20317
15/08/2024,14,Thursday,FALSE,33,August,Q3,21339,20790
15/08/2024,15,Thursday,FALSE,33,August,Q3,21898,21307
15/08/2024,16,Thursday,FALSE,33,August,Q3,22186,21695
15/08/2024,17,Thursday,FALSE,33,August,Q3,22713,21975
15/08/2024,18,Thursday,FALSE,33,August,Q3,22147,21649
15/08/2024,19,Thursday,FALSE,33,August,Q3,21802,21327
15/08/2024,20,Thursday,FALSE,33,August,Q3,21291,20874
15/08/2024,21,Thursday,FALSE,33,August,Q3,20964,20309
15/08/2024,22,Thursday,FALSE,33,August,Q3,19691,19010
15/08/2024,23,Thursday,FALSE,33,August,Q3,18850,17551
15/08/2024,24,Thursday,FALSE,33,August,Q3,18148,16220
16/08/2024,1,Friday,FALSE,33,August,Q3,17607,15391
16/08/2024,2,Friday,FALSE,33,August,Q3,17270,14743
16/08/2024,3,Friday,FALSE,33,August,Q3,16632,14295
16/08/2024,4,Friday,FALSE,33,August,Q3,16591,14225
16/08/2024,5,Friday,FALSE,33,August,Q3,16981,14489
16/08/2024,6,Friday,FALSE,33,August,Q3,17775,15034
16/08/2024,7,Friday,FALSE,33,August,Q3,18214,15786
16/08/2024,8,Friday,FALSE,33,August,Q3,19422,16957
16/08/2024,9,Friday,FALSE,33,August,Q3,20310,18073
16/08/2024,10,Friday,FALSE,33,August,Q3,21403,19040
16/08/2024,11,Friday,FALSE,33,August,Q3,21414,19682
16/08/2024,12,Friday,FALSE,33,August,Q3,21575,20079
16/08/2024,13,Friday,FALSE,33,August,Q3,21689,20287
16/08/2024,14,Friday,FALSE,33,August,Q3,21546,20373
16/08/2024,15,Friday,FALSE,33,August,Q3,21819,20339
16/08/2024,16,Friday,FALSE,33,August,Q3,22086,20369
16/08/2024,17,Friday,FALSE,33,August,Q3,22225,20493
16/08/2024,18,Friday,FALSE,33,August,Q3,21724,20208
16/08/2024,19,Friday,FALSE,33,August,Q3,20851,19922
16/08/2024,20,Friday,FALSE,33,August,Q3,20953,20007
16/08/2024,21,Friday,FALSE,33,August,Q3,20488,19345
16/08/2024,22,Friday,FALSE,33,August,Q3,19983,18234
16/08/2024,23,Friday,FALSE,33,August,Q3,19587,17152
16/08/2024,24,Friday,FALSE,33,August,Q3,18487,15886
17/08/2024,1,Saturday,TRUE,33,August,Q3,17296,15090
17/08/2024,2,Saturday,TRUE,33,August,Q3,16845,14555
17/08/2024,3,Saturday,TRUE,33,August,Q3,16571,14308
17/08/2024,4,Saturday,TRUE,33,August,Q3,16563,14213
17/08/2024,5,Saturday,TRUE,33,August,Q3,16815,14078
17/08/2024,6,Saturday,TRUE,33,August,Q3,17053,14373
17/08/2024,7,Saturday,TRUE,33,August,Q3,17078,14905
17/08/2024,8,Saturday,TRUE,33,August,Q3,17899,15938
17/08/2024,9,Saturday,TRUE,33,August,Q3,18887,16978
17/08/2024,10,Saturday,TRUE,33,August,Q3,19664,17701
17/08/2024,11,Saturday,TRUE,33,August,Q3,20252,18403
17/08/2024,12,Saturday,TRUE,33,August,Q3,20811,19044
17/08/2024,13,Saturday,TRUE,33,August,Q3,20809,18966
17/08/2024,14,Saturday,TRUE,33,August,Q3,20762,18560
17/08/2024,15,Saturday,TRUE,33,August,Q3,20823,18721
17/08/2024,16,Saturday,TRUE,33,August,Q3,20998,19073
17/08/2024,17,Saturday,TRUE,33,August,Q3,21410,19441
17/08/2024,18,Saturday,TRUE,33,August,Q3,21166,19607
17/08/2024,19,Saturday,TRUE,33,August,Q3,20741,19229
17/08/2024,20,Saturday,TRUE,33,August,Q3,20287,18695
17/08/2024,21,Saturday,TRUE,33,August,Q3,20194,18461
17/08/2024,22,Saturday,TRUE,33,August,Q3,19412,17501
17/08/2024,23,Saturday,TRUE,33,August,Q3,18635,16563
17/08/2024,24,Saturday,TRUE,33,August,Q3,18058,15527
18/08/2024,1,Sunday,TRUE,33,August,Q3,16840,14687
18/08/2024,2,Sunday,TRUE,33,August,Q3,16316,14169
18/08/2024,3,Sunday,TRUE,33,August,Q3,15933,13854
18/08/2024,4,Sunday,TRUE,33,August,Q3,15404,13665
18/08/2024,5,Sunday,TRUE,33,August,Q3,15940,13682
18/08/2024,6,Sunday,TRUE,33,August,Q3,16064,13818
18/08/2024,7,Sunday,TRUE,33,August,Q3,16699,14325
18/08/2024,8,Sunday,TRUE,33,August,Q3,17185,14986
18/08/2024,9,Sunday,TRUE,33,August,Q3,18061,15932
18/08/2024,10,Sunday,TRUE,33,August,Q3,19291,16871
18/08/2024,11,Sunday,TRUE,33,August,Q3,20053,17742
18/08/2024,12,Sunday,TRUE,33,August,Q3,20693,18316
18/08/2024,13,Sunday,TRUE,33,August,Q3,21094,18682
18/08/2024,14,Sunday,TRUE,33,August,Q3,20937,18815
18/08/2024,15,Sunday,TRUE,33,August,Q3,21270,18845
18/08/2024,16,Sunday,TRUE,33,August,Q3,21552,19012
18/08/2024,17,Sunday,TRUE,33,August,Q3,21902,19318
18/08/2024,18,Sunday,TRUE,33,August,Q3,21634,19182
18/08/2024,19,Sunday,TRUE,33,August,Q3,21223,18583
18/08/2024,20,Sunday,TRUE,33,August,Q3,21131,18308
18/08/2024,21,Sunday,TRUE,33,August,Q3,20977,17906
18/08/2024,22,Sunday,TRUE,33,August,Q3,19976,16819
18/08/2024,23,Sunday,TRUE,33,August,Q3,18275,15546
18/08/2024,24,Sunday,TRUE,33,August,Q3,17173,14503
19/08/2024,1,Monday,FALSE,34,August,Q3,16519,13876
19/08/2024,2,Monday,FALSE,34,August,Q3,16272,13469
19/08/2024,3,Monday,FALSE,34,August,Q3,15838,13129
19/08/2024,4,Monday,FALSE,34,August,Q3,15755,13089
19/08/2024,5,Monday,FALSE,34,August,Q3,16469,13400
19/08/2024,6,Monday,FALSE,34,August,Q3,17347,14205
19/08/2024,7,Monday,FALSE,34,August,Q3,17955,15002
19/08/2024,8,Monday,FALSE,34,August,Q3,18067,15649
19/08/2024,9,Monday,FALSE,34,August,Q3,18242,15844
19/08/2024,10,Monday,FALSE,34,August,Q3,18768,15962
19/08/2024,11,Monday,FALSE,34,August,Q3,19088,16091
19/08/2024,12,Monday,FALSE,34,August,Q3,19535,15979
19/08/2024,13,Monday,FALSE,34,August,Q3,19638,16057
19/08/2024,14,Monday,FALSE,34,August,Q3,19255,15724
19/08/2024,15,Monday,FALSE,34,August,Q3,19413,15738
19/08/2024,16,Monday,FALSE,34,August,Q3,19436,15869
19/08/2024,17,Monday,FALSE,34,August,Q3,20167,16547
19/08/2024,18,Monday,FALSE,34,August,Q3,19968,16595
19/08/2024,19,Monday,FALSE,34,August,Q3,19389,16427
19/08/2024,20,Monday,FALSE,34,August,Q3,18830,16477
19/08/2024,21,Monday,FALSE,34,August,Q3,18145,16095
19/08/2024,22,Monday,FALSE,34,August,Q3,17304,15183
19/08/2024,23,Monday,FALSE,34,August,Q3,16403,14168
19/08/2024,24,Monday,FALSE,34,August,Q3,16054,13386
20/08/2024,1,Tuesday,FALSE,34,August,Q3,15404,12793
20/08/2024,2,Tuesday,FALSE,34,August,Q3,15120,12482
20/08/2024,3,Tuesday,FALSE,34,August,Q3,14811,12259
20/08/2024,4,Tuesday,FALSE,34,August,Q3,15039,12292
20/08/2024,5,Tuesday,FALSE,34,August,Q3,15348,12632
20/08/2024,6,Tuesday,FALSE,34,August,Q3,15872,13395
20/08/2024,7,Tuesday,FALSE,34,August,Q3,16655,14271
20/08/2024,8,Tuesday,FALSE,34,August,Q3,17216,14941
20/08/2024,9,Tuesday,FALSE,34,August,Q3,17118,14785
20/08/2024,10,Tuesday,FALSE,34,August,Q3,16784,14725
20/08/2024,11,Tuesday,FALSE,34,August,Q3,16916,14815
20/08/2024,12,Tuesday,FALSE,34,August,Q3,17620,15156
20/08/2024,13,Tuesday,FALSE,34,August,Q3,18494,15419
20/08/2024,14,Tuesday,FALSE,34,August,Q3,18560,15206
20/08/2024,15,Tuesday,FALSE,34,August,Q3,18322,15191
20/08/2024,16,Tuesday,FALSE,34,August,Q3,18784,15495
20/08/2024,17,Tuesday,FALSE,34,August,Q3,18996,16063
20/08/2024,18,Tuesday,FALSE,34,August,Q3,19062,16125
20/08/2024,19,Tuesday,FALSE,34,August,Q3,19281,16282
20/08/2024,20,Tuesday,FALSE,34,August,Q3,19353,16576
20/08/2024,21,Tuesday,FALSE,34,August,Q3,18547,16055
20/08/2024,22,Tuesday,FALSE,34,August,Q3,17355,15124
20/08/2024,23,Tuesday,FALSE,34,August,Q3,16208,14147
20/08/2024,24,Tuesday,FALSE,34,August,Q3,15268,13288
21/08/2024,1,Wednesday,FALSE,34,August,Q3,15013,12834
21/08/2024,2,Wednesday,FALSE,34,August,Q3,15022,12540
21/08/2024,3,Wednesday,FALSE,34,August,Q3,15170,12345
21/08/2024,4,Wednesday,FALSE,34,August,Q3,15359,12382
21/08/2024,5,Wednesday,FALSE,34,August,Q3,15402,12684
21/08/2024,6,Wednesday,FALSE,34,August,Q3,15945,13440
21/08/2024,7,Wednesday,FALSE,34,August,Q3,16545,14228
21/08/2024,8,Wednesday,FALSE,34,August,Q3,17338,15099
21/08/2024,9,Wednesday,FALSE,34,August,Q3,17310,15387
21/08/2024,10,Wednesday,FALSE,34,August,Q3,17295,15386
21/08/2024,11,Wednesday,FALSE,34,August,Q3,16992,15316
21/08/2024,12,Wednesday,FALSE,34,August,Q3,17276,15536
21/08/2024,13,Wednesday,FALSE,34,August,Q3,17363,15626
21/08/2024,14,Wednesday,FALSE,34,August,Q3,17606,15787
21/08/2024,15,Wednesday,FALSE,34,August,Q3,18011,15622
21/08/2024,16,Wednesday,FALSE,34,August,Q3,18341,15855
21/08/2024,17,Wednesday,FALSE,34,August,Q3,19356,16562
21/08/2024,18,Wednesday,FALSE,34,August,Q3,19492,16885
21/08/2024,19,Wednesday,FALSE,34,August,Q3,19727,16980
21/08/2024,20,Wednesday,FALSE,34,August,Q3,19771,17096
21/08/2024,21,Wednesday,FALSE,34,August,Q3,19268,16501
21/08/2024,22,Wednesday,FALSE,34,August,Q3,18397,15401
21/08/2024,23,Wednesday,FALSE,34,August,Q3,16974,14294
21/08/2024,24,Wednesday,FALSE,34,August,Q3,15914,13546
22/08/2024,1,Thursday,FALSE,34,August,Q3,15373,13006
22/08/2024,2,Thursday,FALSE,34,August,Q3,14903,12620
22/08/2024,3,Thursday,FALSE,34,August,Q3,14751,12395
22/08/2024,4,Thursday,FALSE,34,August,Q3,14644,12417
22/08/2024,5,Thursday,FALSE,34,August,Q3,14983,12703
22/08/2024,6,Thursday,FALSE,34,August,Q3,15565,13269
22/08/2024,7,Thursday,FALSE,34,August,Q3,16375,14234
22/08/2024,8,Thursday,FALSE,34,August,Q3,16637,14920
22/08/2024,9,Thursday,FALSE,34,August,Q3,16599,15207
22/08/2024,10,Thursday,FALSE,34,August,Q3,16634,15540
22/08/2024,11,Thursday,FALSE,34,August,Q3,16794,15808
22/08/2024,12,Thursday,FALSE,34,August,Q3,16777,15963
22/08/2024,13,Thursday,FALSE,34,August,Q3,17037,16203
22/08/2024,14,Thursday,FALSE,34,August,Q3,17640,16593
22/08/2024,15,Thursday,FALSE,34,August,Q3,18606,17017
22/08/2024,16,Thursday,FALSE,34,August,Q3,19376,17380
22/08/2024,17,Thursday,FALSE,34,August,Q3,20391,17897
22/08/2024,18,Thursday,FALSE,34,August,Q3,20907,18050
22/08/2024,19,Thursday,FALSE,34,August,Q3,20679,17930
22/08/2024,20,Thursday,FALSE,34,August,Q3,20538,17774
22/08/2024,21,Thursday,FALSE,34,August,Q3,20054,17371
22/08/2024,22,Thursday,FALSE,34,August,Q3,19004,16268
22/08/2024,23,Thursday,FALSE,34,August,Q3,17601,15027
22/08/2024,24,Thursday,FALSE,34,August,Q3,16318,13901
23/08/2024,1,Friday,FALSE,34,August,Q3,15737,13293
23/08/2024,2,Friday,FALSE,34,August,Q3,15260,12660
23/08/2024,3,Friday,FALSE,34,August,Q3,15112,12542
23/08/2024,4,Friday,FALSE,34,August,Q3,15378,12626
23/08/2024,5,Friday,FALSE,34,August,Q3,15576,12879
23/08/2024,6,Friday,FALSE,34,August,Q3,16204,13578
23/08/2024,7,Friday,FALSE,34,August,Q3,16801,14629
23/08/2024,8,Friday,FALSE,34,August,Q3,17728,15388
23/08/2024,9,Friday,FALSE,34,August,Q3,17802,15845
23/08/2024,10,Friday,FALSE,34,August,Q3,18366,16326
23/08/2024,11,Friday,FALSE,34,August,Q3,18840,16663
23/08/2024,12,Friday,FALSE,34,August,Q3,19287,17044
23/08/2024,13,Friday,FALSE,34,August,Q3,19373,17323
23/08/2024,14,Friday,FALSE,34,August,Q3,20057,17581
23/08/2024,15,Friday,FALSE,34,August,Q3,20535,17740
23/08/2024,16,Friday,FALSE,34,August,Q3,20938,18108
23/08/2024,17,Friday,FALSE,34,August,Q3,21435,18778
23/08/2024,18,Friday,FALSE,34,August,Q3,21304,18729
23/08/2024,19,Friday,FALSE,34,August,Q3,21121,18451
23/08/2024,20,Friday,FALSE,34,August,Q3,20995,18075
23/08/2024,21,Friday,FALSE,34,August,Q3,20593,17570
23/08/2024,22,Friday,FALSE,34,August,Q3,19280,16491
23/08/2024,23,Friday,FALSE,34,August,Q3,17784,15206
23/08/2024,24,Friday,FALSE,34,August,Q3,16554,14178
24/08/2024,1,Saturday,TRUE,34,August,Q3,15681,13459
24/08/2024,2,Saturday,TRUE,34,August,Q3,15592,13147
24/08/2024,3,Saturday,TRUE,34,August,Q3,15143,12845
24/08/2024,4,Saturday,TRUE,34,August,Q3,15048,12729
24/08/2024,5,Saturday,TRUE,34,August,Q3,15025,12760
24/08/2024,6,Saturday,TRUE,34,August,Q3,14968,12912
24/08/2024,7,Saturday,TRUE,34,August,Q3,15319,13244
24/08/2024,8,Saturday,TRUE,34,August,Q3,15897,13926
24/08/2024,9,Saturday,TRUE,34,August,Q3,16562,14842
24/08/2024,10,Saturday,TRUE,34,August,Q3,17239,15499
24/08/2024,11,Saturday,TRUE,34,August,Q3,17708,16078
24/08/2024,12,Saturday,TRUE,34,August,Q3,18677,16612
24/08/2024,13,Saturday,TRUE,34,August,Q3,18968,16887
24/08/2024,14,Saturday,TRUE,34,August,Q3,19768,17274
24/08/2024,15,Saturday,TRUE,34,August,Q3,20482,17704
24/08/2024,16,Saturday,TRUE,34,August,Q3,20938,18187
24/08/2024,17,Saturday,TRUE,34,August,Q3,20790,18688
24/08/2024,18,Saturday,TRUE,34,August,Q3,20721,18700
24/08/2024,19,Saturday,TRUE,34,August,Q3,20469,18299
24/08/2024,20,Saturday,TRUE,34,August,Q3,20266,17873
24/08/2024,21,Saturday,TRUE,34,August,Q3,19740,17370
24/08/2024,22,Saturday,TRUE,34,August,Q3,19362,16460
24/08/2024,23,Saturday,TRUE,34,August,Q3,18328,15505
24/08/2024,24,Saturday,TRUE,34,August,Q3,17137,14610
25/08/2024,1,Sunday,TRUE,34,August,Q3,16221,13991
25/08/2024,2,Sunday,TRUE,34,August,Q3,15828,13612
25/08/2024,3,Sunday,TRUE,34,August,Q3,15623,13159
25/08/2024,4,Sunday,TRUE,34,August,Q3,15322,12897
25/08/2024,5,Sunday,TRUE,34,August,Q3,15302,12818
25/08/2024,6,Sunday,TRUE,34,August,Q3,15131,12860
25/08/2024,7,Sunday,TRUE,34,August,Q3,15420,13212
25/08/2024,8,Sunday,TRUE,34,August,Q3,16077,13957
25/08/2024,9,Sunday,TRUE,34,August,Q3,17244,14994
25/08/2024,10,Sunday,TRUE,34,August,Q3,18170,16012
25/08/2024,11,Sunday,TRUE,34,August,Q3,19252,16960
25/08/2024,12,Sunday,TRUE,34,August,Q3,19859,17758
25/08/2024,13,Sunday,TRUE,34,August,Q3,20123,18281
25/08/2024,14,Sunday,TRUE,34,August,Q3,20515,18850
25/08/2024,15,Sunday,TRUE,34,August,Q3,20759,19347
25/08/2024,16,Sunday,TRUE,34,August,Q3,21520,20150
25/08/2024,17,Sunday,TRUE,34,August,Q3,21920,20644
25/08/2024,18,Sunday,TRUE,34,August,Q3,21405,20699
25/08/2024,19,Sunday,TRUE,34,August,Q3,20818,20178
25/08/2024,20,Sunday,TRUE,34,August,Q3,20207,19663
25/08/2024,21,Sunday,TRUE,34,August,Q3,19723,19195
25/08/2024,22,Sunday,TRUE,34,August,Q3,18796,18080
25/08/2024,23,Sunday,TRUE,34,August,Q3,18038,16850
25/08/2024,24,Sunday,TRUE,34,August,Q3,17336,15677
26/08/2024,1,Monday,FALSE,35,August,Q3,16929,14878
26/08/2024,2,Monday,FALSE,35,August,Q3,16354,14206
26/08/2024,3,Monday,FALSE,35,August,Q3,16161,13818
26/08/2024,4,Monday,FALSE,35,August,Q3,16323,13929
26/08/2024,5,Monday,FALSE,35,August,Q3,16687,14273
26/08/2024,6,Monday,FALSE,35,August,Q3,17564,15045
26/08/2024,7,Monday,FALSE,35,August,Q3,18381,16091
26/08/2024,8,Monday,FALSE,35,August,Q3,18612,17027
26/08/2024,9,Monday,FALSE,35,August,Q3,18800,17926
26/08/2024,10,Monday,FALSE,35,August,Q3,20089,19177
26/08/2024,11,Monday,FALSE,35,August,Q3,20995,20055
26/08/2024,12,Monday,FALSE,35,August,Q3,21685,20761
26/08/2024,13,Monday,FALSE,35,August,Q3,22292,21335
26/08/2024,14,Monday,FALSE,35,August,Q3,22917,21766
26/08/2024,15,Monday,FALSE,35,August,Q3,23353,22093
26/08/2024,16,Monday,FALSE,35,August,Q3,23252,22342
26/08/2024,17,Monday,FALSE,35,August,Q3,23607,22466
26/08/2024,18,Monday,FALSE,35,August,Q3,23455,22250
26/08/2024,19,Monday,FALSE,35,August,Q3,23207,22055
26/08/2024,20,Monday,FALSE,35,August,Q3,22878,21870
26/08/2024,21,Monday,FALSE,35,August,Q3,22008,21060
26/08/2024,22,Monday,FALSE,35,August,Q3,20376,19659
26/08/2024,23,Monday,FALSE,35,August,Q3,18891,18137
26/08/2024,24,Monday,FALSE,35,August,Q3,18176,16765
27/08/2024,1,Tuesday,FALSE,35,August,Q3,17918,15803
27/08/2024,2,Tuesday,FALSE,35,August,Q3,17766,15201
27/08/2024,3,Tuesday,FALSE,35,August,Q3,17408,14830
27/08/2024,4,Tuesday,FALSE,35,August,Q3,17450,14762
27/08/2024,5,Tuesday,FALSE,35,August,Q3,17676,15020
27/08/2024,6,Tuesday,FALSE,35,August,Q3,18650,15948
27/08/2024,7,Tuesday,FALSE,35,August,Q3,19411,17027
27/08/2024,8,Tuesday,FALSE,35,August,Q3,20199,18272
27/08/2024,9,Tuesday,FALSE,35,August,Q3,20627,19255
27/08/2024,10,Tuesday,FALSE,35,August,Q3,21427,20273
27/08/2024,11,Tuesday,FALSE,35,August,Q3,22263,20943
27/08/2024,12,Tuesday,FALSE,35,August,Q3,22439,21317
27/08/2024,13,Tuesday,FALSE,35,August,Q3,22642,21591
27/08/2024,14,Tuesday,FALSE,35,August,Q3,23382,21886
27/08/2024,15,Tuesday,FALSE,35,August,Q3,23706,22153
27/08/2024,16,Tuesday,FALSE,35,August,Q3,24097,22407
27/08/2024,17,Tuesday,FALSE,35,August,Q3,24728,22750
27/08/2024,18,Tuesday,FALSE,35,August,Q3,24854,22639
27/08/2024,19,Tuesday,FALSE,35,August,Q3,23571,21961
27/08/2024,20,Tuesday,FALSE,35,August,Q3,23937,22593
27/08/2024,21,Tuesday,FALSE,35,August,Q3,22905,21798
27/08/2024,22,Tuesday,FALSE,35,August,Q3,21922,20692
